Hhid,InstoreVisits,InstoreSpend,InstoreQuantity,OnlineVisits,OnlineSpend,OnlineQuantity,TotalVisits,TotalSpend,TotalQuantity
1942531,9,216.53,153,1,58.59,33,10,275.12,186
1942721,54,1674.1,1093,0,0,0,54,1674.1,1093
1942911,156,3014.24,2139,0,0,0,156,3014.24,2139
1943311,6,122.03,44,0,0,0,6,122.03,44
1943461,14,263.28,161,0,0,0,14,263.28,161
1943651,9,365.53,209,0,0,0,9,365.53,209
1944051,6,239.79,136,0,0,0,6,239.79,136
1944621,10,355.53,139,0,0,0,10,355.53,139
1944771,69,2434.98,1167,0,0,0,69,2434.98,1167
1945171,74,581.74,590,0,0,0,74,581.74,590
1945211,3,16.25,13,0,0,0,3,16.25,13
1946141,4,201.27,136,0,0,0,4,201.27,136
1946521,11,88.93,63,0,0,0,11,88.93,63
1946711,4,47.45,39,0,0,0,4,47.45,39
1947071,31,604.25,473,0,0,0,31,604.25,473
1947111,30,1592.06,1194,0,0,0,30,1592.06,1194
1947261,15,115.88,78,0,0,0,15,115.88,78
1947301,9,593.56,348,0,0,0,9,593.56,348
1947451,18,114.79,79,0,0,0,18,114.79,79
1948041,7,105.07,37,0,0,0,7,105.07,37
1948381,75,1136.49,863,1,131.72,72,76,1268.21,935
1948761,25,481.59,208,0,0,0,25,481.59,208
1948801,70,2197.5,1477,0,0,0,70,2197.5,1477
1949011,13,315.49,168,0,0,0,13,315.49,168
1949351,56,1858.2,1208,0,0,0,56,1858.2,1208
1949541,105,2116.66,1966,0,0,0,105,2116.66,1966
1949731,35,1764.08,1319,0,0,0,35,1764.08,1319
1950291,27,2423.45,1495,0,0,0,27,2423.45,1495
1950331,1,3,6,0,0,0,1,3,6
1950481,44,2149.71,1272,0,0,0,44,2149.71,1272
1950521,20,1177.89,1070,0,0,0,20,1177.89,1070
1950711,36,1286.03,1140,0,0,0,36,1286.03,1140
1950861,35,321.34,292,0,0,0,35,321.34,292
1950901,86,2754.89,1743,0,0,0,86,2754.89,1743
1951261,2,14.06,10,0,0,0,2,14.06,10
1951641,51,1896,1115,0,0,0,51,1896,1115
1951831,32,919.86,452,0,0,0,32,919.86,452
1951981,24,1535.1,796,0,0,0,24,1535.1,796
1952231,27,469.68,293,0,0,0,27,469.68,293
1952571,59,2047.12,950,0,0,0,59,2047.12,950
1952611,34,1103.83,496,0,0,0,34,1103.83,496
1952801,24,1632.94,601,0,0,0,24,1632.94,601
1953881,34,2109.22,772,4,592.18,370,38,2701.4,1142
1954281,33,2319.43,1160,0,0,0,33,2319.43,1160
1954321,22,933.82,531,2,245.43,143,24,1179.25,674
1954471,2,65.48,20,0,0,0,2,65.48,20
1954511,1,14.2,4,0,0,0,1,14.2,4
1954661,1,98.53,52,0,0,0,1,98.53,52
1955251,89,3868.54,1164,0,0,0,89,3868.54,1164
1955821,59,1342.51,670,0,0,0,59,1342.51,670
1956031,68,4577.52,1896,0,0,0,68,4577.52,1896
1956181,24,75.17,109,0,0,0,24,75.17,109
1956601,7,271.74,72,0,0,0,7,271.74,72
1956941,54,1388.62,896,0,0,0,54,1388.62,896
1957001,9,282.32,148,0,0,0,9,282.32,148
1957341,11,358.19,114,0,0,0,11,358.19,114
1957531,100,2614.18,1342,0,0,0,100,2614.18,1342
1957721,30,706.02,464,0,0,0,30,706.02,464
1957871,19,1617.81,1250,0,0,0,19,1617.81,1250
1958121,33,1833.39,1082,0,0,0,33,1833.39,1082
1958271,31,659.34,376,0,0,0,31,659.34,376
1958311,89,2255.27,471,0,0,0,89,2255.27,471
1958461,1,11.2,4,0,0,0,1,11.2,4
1958991,38,2093.02,1351,0,0,0,38,2093.02,1351
1959391,31,784.49,497,0,0,0,31,784.49,497
1959431,69,1471.52,649,0,0,0,69,1471.52,649
1959771,18,161.87,145,0,0,0,18,161.87,145
1959961,99,2286.07,1998,0,0,0,99,2286.07,1998
1960031,18,904.79,607,0,0,0,18,904.79,607
1960181,17,633.03,269,0,0,0,17,633.03,269
1960601,3,48.57,49,0,0,0,3,48.57,49
1960941,37,2482.12,1721,0,0,0,37,2482.12,1721
1961681,59,3992.76,1749,1,75.57,43,60,4068.33,1792
1961721,199,4552.82,2618,0,0,0,199,4552.82,2618
1961911,8,393.43,169,0,0,0,8,393.43,169
1962121,46,1275.61,623,0,0,0,46,1275.61,623
1962271,30,2429.12,1378,0,0,0,30,2429.12,1378
1962311,38,2119.85,1307,0,0,0,38,2119.85,1307
1962461,28,1424,631,4,351.26,214,32,1775.26,845
1962501,55,2788.58,1174,0,0,0,55,2788.58,1174
1962991,50,1178.77,328,0,0,0,50,1178.77,328
1963051,26,807.27,345,0,0,0,26,807.27,345
1963621,34,1770.26,492,0,0,0,34,1770.26,492
1964021,109,722.85,413,0,0,0,109,722.85,413
1964211,26,679.91,548,0,0,0,26,679.91,548
1964401,62,1803.99,932,0,0,0,62,1803.99,932
1965141,62,793.76,547,0,0,0,62,793.76,547
1965291,28,2300.67,1572,0,0,0,28,2300.67,1572
1965481,30,1982.67,1161,0,0,0,30,1982.67,1161
1965671,21,1285.92,572,0,0,0,21,1285.92,572
1965711,92,3438.38,2319,0,0,0,92,3438.38,2319
1965901,77,3905.61,1245,0,0,0,77,3905.61,1245
1966111,5,396.06,239,1,87.34,48,6,483.4,287
1966301,27,1220.24,735,0,0,0,27,1220.24,735
1966791,10,282.92,201,0,0,0,10,282.92,201
1966831,43,2379.93,1415,0,0,0,43,2379.93,1415
1967231,35,2419.86,1046,0,0,0,35,2419.86,1046
1967571,10,103.37,36,0,0,0,10,103.37,36
1968011,10,168.11,188,0,0,0,10,168.11,188
1968161,30,411.17,209,0,0,0,30,411.17,209
1968541,32,1682.86,867,0,0,0,32,1682.86,867
1968731,15,327.64,255,0,0,0,15,327.64,255
1969091,34,2897.03,1727,0,0,0,34,2897.03,1727
1969281,39,1785.03,552,0,0,0,39,1785.03,552
1969321,12,543.72,209,0,0,0,12,543.72,209
1969471,13,208.98,146,0,0,0,13,208.98,146
1969511,31,858.3,720,0,0,0,31,858.3,720
1969661,51,2174.36,240,0,0,0,51,2174.36,240
1969701,12,236.53,82,0,0,0,12,236.53,82
1970261,93,1432.17,602,2,240.25,170,95,1672.42,772
1970451,30,1234.92,664,0,0,0,30,1234.92,664
1970641,5,285.11,199,0,0,0,5,285.11,199
1971381,27,1210.28,717,0,0,0,27,1210.28,717
1971421,2,43.54,38,0,0,0,2,43.54,38
1971611,2,26.27,15,0,0,0,2,26.27,15
1971761,45,857.48,527,0,0,0,45,857.48,527
1971801,7,78.9,52,0,0,0,7,78.9,52
1971951,7,219.6,118,0,0,0,7,219.6,118
1972011,4,59.75,53,0,0,0,4,59.75,53
1972201,34,2090.47,741,0,0,0,34,2090.47,741
1972691,4,119.34,84,0,0,0,4,119.34,84
1972881,5,120,23,0,0,0,5,120,23
1973091,8,651.2,427,0,0,0,8,651.2,427
1973471,2,84.23,4,0,0,0,2,84.23,4
1973701,45,293.35,223,0,0,0,45,293.35,223
1974591,11,693.52,360,0,0,0,11,693.52,360
1974821,45,548.39,380,0,0,0,45,548.39,380
1974971,14,645.07,280,0,0,0,14,645.07,280
1975181,34,1287.86,750,0,0,0,34,1287.86,750
1975411,4,28.89,32,0,0,0,4,28.89,32
1975561,40,386.37,234,0,0,0,40,386.37,234
1975601,45,1501.44,692,0,0,0,45,1501.44,692
1976001,7,29,21,0,0,0,7,29,21
1976151,8,46.52,40,0,0,0,8,46.52,40
1976531,51,829.21,640,0,0,0,51,829.21,640
1976721,86,914.31,656,0,0,0,86,914.31,656
1976871,51,517.85,319,0,0,0,51,517.85,319
1976911,25,1494.42,501,0,0,0,25,1494.42,501
1977121,54,2280.71,1651,0,0,0,54,2280.71,1651
1977311,40,1588.79,711,0,0,0,40,1588.79,711
1977461,18,445.1,195,0,0,0,18,445.1,195
1977501,2,24.55,9,26,2176.19,1827,28,2200.74,1836
1978051,73,1032.15,300,0,0,0,73,1032.15,300
1978431,16,284.41,136,0,0,0,16,284.41,136
1979361,7,227.93,129,0,0,0,7,227.93,129
1979551,32,2696.97,1765,0,0,0,32,2696.97,1765
1979741,30,541.87,404,0,0,0,30,541.87,404
1979891,9,293.74,272,0,0,0,9,293.74,272
1980001,53,1208.5,1124,0,0,0,53,1208.5,1124
1980491,69,814.82,215,0,0,0,69,814.82,215
1980871,44,2950.54,1664,0,0,0,44,2950.54,1664
1981081,57,2961.73,2013,0,0,0,57,2961.73,2013
1981121,6,57.93,67,0,0,0,6,57.93,67
1981651,63,1852.37,1157,0,0,0,63,1852.37,1157
1981841,2,131.68,87,0,0,0,2,131.68,87
1982391,50,411.95,277,0,0,0,50,411.95,277
1982811,49,2624.94,924,0,0,0,49,2624.94,924
1983401,22,549.44,464,0,0,0,22,549.44,464
1983931,14,257.96,122,0,0,0,14,257.96,122
1984291,51,2357.88,1903,0,0,0,51,2357.88,1903
1984671,8,503.98,134,0,0,0,8,503.98,134
1984861,37,800.58,549,0,0,0,37,800.58,549
1985111,50,2580.98,1321,0,0,0,50,2580.98,1321
1985641,15,180.62,42,0,0,0,15,180.62,42
1985791,44,997.75,821,0,0,0,44,997.75,821
1985831,72,2813.24,1164,0,0,0,72,2813.24,1164
1985981,9,81.73,34,0,0,0,9,81.73,34
1986191,1,111.97,72,0,0,0,1,111.97,72
1986801,2,25.17,11,0,0,0,2,25.17,11
1986951,29,505.31,241,0,0,0,29,505.31,241
1987351,67,1481.58,720,0,0,0,67,1481.58,720
1987731,1,66.5,1,0,0,0,1,66.5,1
1987921,14,161.23,90,0,0,0,14,161.23,90
1988131,72,1798.08,901,0,0,0,72,1798.08,901
1988281,7,703.68,356,0,0,0,7,703.68,356
1988321,81,1974.86,491,0,0,0,81,1974.86,491
1989061,36,1077.43,794,0,0,0,36,1077.43,794
1989251,116,5474.1,3726,0,0,0,116,5474.1,3726
1989441,8,377.61,266,0,0,0,8,377.61,266
1989591,22,1559.03,831,0,0,0,22,1559.03,831
1989631,88,1829.9,881,0,0,0,88,1829.9,881
1989781,103,644.39,507,0,0,0,103,644.39,507
1989821,15,96.52,44,0,0,0,15,96.52,44
1990231,26,851.62,372,0,0,0,26,851.62,372
1990381,22,151.35,110,0,0,0,22,151.35,110
1990951,46,438.8,347,0,0,0,46,438.8,347
1991161,6,44.24,40,0,0,0,6,44.24,40
1991351,52,1188.84,548,0,0,0,52,1188.84,548
1991541,19,1053.63,639,0,0,0,19,1053.63,639
1991691,75,3585.12,1635,0,0,0,75,3585.12,1635
1991731,126,2433.24,1653,0,0,0,126,2433.24,1653
1991881,19,536.63,267,0,0,0,19,536.63,267
1992091,3,107.39,51,0,0,0,3,107.39,51
1992131,51,2299.49,1027,4,376.96,178,55,2676.45,1205
1992281,15,770.84,241,0,0,0,15,770.84,241
1992321,5,197.81,128,0,0,0,5,197.81,128
1992511,25,2186.36,1381,0,0,0,25,2186.36,1381
1992661,47,1205.07,579,5,425.61,259,52,1630.68,838
1992701,34,1280.63,747,0,0,0,34,1280.63,747
1993101,34,1449.18,1015,0,0,0,34,1449.18,1015
1993441,10,839.41,553,0,0,0,10,839.41,553
1993591,57,1846.36,1326,0,0,0,57,1846.36,1326
1993781,49,1812.73,1279,0,0,0,49,1812.73,1279
1994031,14,216.48,136,0,0,0,14,216.48,136
1994181,20,194.13,226,0,0,0,20,194.13,226
1994221,51,1225.85,354,0,0,0,51,1225.85,354
1994561,20,1030.01,724,0,0,0,20,1030.01,724
1994751,42,2521.1,1256,0,0,0,42,2521.1,1256
1994941,34,843.59,611,0,0,0,34,843.59,611
1995001,66,3584.66,1562,0,0,0,66,3584.66,1562
1995341,24,342.83,204,0,0,0,24,342.83,204
1997391,26,1603.59,992,0,0,0,26,1603.59,992
1997621,23,1197.45,815,0,0,0,23,1197.45,815
1997771,20,349.6,245,0,0,0,20,349.6,245
1997961,22,1236.42,563,0,0,0,22,1236.42,563
1998211,21,294.15,159,0,0,0,21,294.15,159
1998401,7,376.09,307,0,0,0,7,376.09,307
1998551,25,869.61,854,0,0,0,25,869.61,854
1998931,6,83.2,64,0,0,0,6,83.2,64
1999331,5,128.64,53,0,0,0,5,128.64,53
1999521,132,1192.31,947,0,0,0,132,1192.31,947
1999711,1,15.24,12,0,0,0,1,15.24,12
2000591,24,181.16,138,0,0,0,24,181.16,138
2000631,10,459.32,308,0,0,0,10,459.32,308
2000971,12,278.52,39,0,0,0,12,278.52,39
2001221,47,1851.93,1076,0,0,0,47,1851.93,1076
2001371,3,292.19,204,0,0,0,3,292.19,204
2001601,29,944.97,607,0,0,0,29,944.97,607
2001941,36,2803.74,1074,0,0,0,36,2803.74,1074
2002341,4,54.43,43,12,1030.21,765,16,1084.64,808
2002681,19,1432.33,549,0,0,0,19,1432.33,549
2003081,29,1344.4,845,0,0,0,29,1344.4,845
2003311,1,100.16,45,0,0,0,1,100.16,45
2003501,18,1044.05,664,0,0,0,18,1044.05,664
2003651,19,646.2,26,0,0,0,19,646.2,26
2003841,2,19.77,5,0,0,0,2,19.77,5
2003991,1,4.59,6,0,0,0,1,4.59,6
2004051,38,606.17,329,11,500.47,413,49,1106.64,742
2004391,17,268.01,166,0,0,0,17,268.01,166
2004961,70,2959.99,1490,0,0,0,70,2959.99,1490
2005021,26,1172.6,949,0,0,0,26,1172.6,949
2005401,33,1518.97,1264,0,0,0,33,1518.97,1264
2005741,42,954.37,594,0,0,0,42,954.37,594
2005891,41,1296.3,731,0,0,0,41,1296.3,731
2006141,54,528.4,511,0,0,0,54,528.4,511
2006291,26,956.7,521,0,0,0,26,956.7,521
2006331,25,2109.04,621,0,0,0,25,2109.04,621
2006711,2,114.3,2,0,0,0,2,114.3,2
2006901,60,1893.07,1052,0,0,0,60,1893.07,1052
2007261,10,248.23,147,0,0,0,10,248.23,147
2007301,17,79.19,47,17,814.56,527,34,893.75,574
2007451,12,784.72,442,0,0,0,12,784.72,442
2007641,8,135.76,72,0,0,0,8,135.76,72
2008041,17,193.55,188,0,0,0,17,193.55,188
2009011,27,1255.82,735,0,0,0,27,1255.82,735
2009881,1,9.17,8,0,0,0,1,9.17,8
2009921,50,2621.97,1402,1,36.79,29,51,2658.76,1431
2010331,32,503.09,290,0,0,0,32,503.09,290
2010481,43,929.96,547,0,0,0,43,929.96,547
2010521,41,1299.39,543,0,0,0,41,1299.39,543
2010671,46,1316.37,209,22,1849.55,1279,68,3165.92,1488
2011261,9,578.58,38,0,0,0,9,578.58,38
2011451,26,1690.01,954,0,0,0,26,1690.01,954
2011791,26,2894.82,2102,0,0,0,26,2894.82,2102
2011831,37,2024.73,1387,0,0,0,37,2024.73,1387
2012191,31,593,593,0,0,0,31,593,593
2012231,4,67.98,36,0,0,0,4,67.98,36
2012571,7,87.06,51,0,0,0,7,87.06,51
2012611,63,1140.39,834,0,0,0,63,1140.39,834
2012801,44,1696.71,1418,0,0,0,44,1696.71,1418
2013161,1,52.88,28,0,0,0,1,52.88,28
2013541,27,1356.51,874,0,0,0,27,1356.51,874
2013731,77,1439.35,908,0,0,0,77,1439.35,908
2013881,1,6.7,5,0,0,0,1,6.7,5
2014091,18,620.38,440,0,0,0,18,620.38,440
2014281,92,3057.22,1559,0,0,0,92,3057.22,1559
2014701,29,907.8,716,0,0,0,29,907.8,716
2015251,22,315.95,227,0,0,0,22,315.95,227
2015591,4,5.95,6,0,0,0,4,5.95,6
2015781,65,3050.87,1497,0,0,0,65,3050.87,1497
2015821,40,1609.21,1153,0,0,0,40,1609.21,1153
2015971,146,1388.07,544,0,0,0,146,1388.07,544
2016031,49,1989.46,1387,0,0,0,49,1989.46,1387
2016181,26,377.67,141,0,0,0,26,377.67,141
2016221,6,192.12,106,5,332.75,157,11,524.87,263
2016941,16,260.5,119,0,0,0,16,260.5,119
2017531,10,226.54,39,0,0,0,10,226.54,39
2017681,3,89.81,34,0,0,0,3,89.81,34
2018121,30,1227.14,885,0,0,0,30,1227.14,885
2019771,25,673.95,530,0,0,0,25,673.95,530
2020371,14,491,58,0,0,0,14,491,58
2020561,32,1015.79,485,0,0,0,32,1015.79,485
2020601,20,970.41,668,0,0,0,20,970.41,668
2021001,1,28.46,11,5,386.01,205,6,414.47,216
2021341,22,1184,510,0,0,0,22,1184,510
2022311,7,179.21,101,0,0,0,7,179.21,101
2022651,34,916.06,80,0,0,0,34,916.06,80
2022841,20,1188.67,345,0,0,0,20,1188.67,345
2023051,12,197,34,0,0,0,12,197,34
2023431,4,98.54,46,0,0,0,4,98.54,46
2023581,93,3083.3,1358,0,0,0,93,3083.3,1358
2023771,11,717.71,265,8,955.72,464,19,1673.43,729
2024171,9,588.07,36,0,0,0,9,588.07,36
2024361,11,327.57,106,0,0,0,11,327.57,106
2024401,3,34.52,25,0,0,0,3,34.52,25
2024551,16,292.16,102,0,0,0,16,292.16,102
2024741,34,1507.64,1114,0,0,0,34,1507.64,1114
2025291,16,1341.95,546,0,0,0,16,1341.95,546
2025481,58,336.17,183,0,0,0,58,336.17,183
2025671,1,216.59,66,0,0,0,1,216.59,66
2025711,44,1444.18,883,0,0,0,44,1444.18,883
2025901,62,3802.85,1507,0,0,0,62,3802.85,1507
2026071,28,544.97,293,0,0,0,28,544.97,293
2026111,5,254,8,0,0,0,5,254,8
2026261,36,1782.15,853,0,0,0,36,1782.15,853
2026451,34,1010.42,557,2,52.74,45,36,1063.16,602
2026641,76,2408.1,713,0,0,0,76,2408.1,713
2026831,10,52.07,41,0,0,0,10,52.07,41
2027611,45,2007.83,657,0,0,0,45,2007.83,657
2028201,9,623.4,123,0,0,0,9,623.4,123
2028541,46,1761.98,518,0,0,0,46,1761.98,518
2028881,4,262.02,179,0,0,0,4,262.02,179
2028921,64,839.43,476,0,0,0,64,839.43,476
2029471,42,948.33,678,0,0,0,42,948.33,678
2030261,41,1107.8,816,0,0,0,41,1107.8,816
2031041,88,3600.92,1959,0,0,0,88,3600.92,1959
2031191,69,1532.1,1035,0,0,0,69,1532.1,1035
2031231,34,767.95,151,0,0,0,34,767.95,151
2031381,54,2839.46,801,1,51.72,22,55,2891.18,823
2031421,8,134.2,45,0,0,0,8,134.2,45
2031571,1,38.69,1,0,0,0,1,38.69,1
2031951,82,1955.53,1056,4,411.82,363,86,2367.35,1419
2032921,62,525.03,165,0,0,0,62,525.03,165
2033091,11,325.87,12,0,0,0,11,325.87,12
2033281,49,1972.28,480,0,0,0,49,1972.28,480
2033511,32,191.17,175,2,139.76,96,34,330.93,271
2033661,41,2599.8,1442,0,0,0,41,2599.8,1442
2033851,21,699.16,187,0,0,0,21,699.16,187
2034591,101,894.15,651,0,0,0,101,894.15,651
2034821,57,1395.13,591,0,0,0,57,1395.13,591
2035221,10,327.74,157,0,0,0,10,327.74,157
2035411,95,3369.09,1880,0,0,0,95,3369.09,1880
2036341,21,837.7,153,0,0,0,21,837.7,153
2037311,28,619.65,206,0,0,0,28,619.65,206
2037461,2,49,30,0,0,0,2,49,30
2037651,23,1371.26,526,0,0,0,23,1371.26,526
2038241,14,909.17,402,0,0,0,14,909.17,402
2038391,47,888.73,310,0,0,0,47,888.73,310
2038581,27,628,469,0,0,0,27,628,469
2038621,40,1295.94,922,0,0,0,40,1295.94,922
2038961,8,342.87,123,0,0,0,8,342.87,123
2039361,7,278.33,155,0,0,0,7,278.33,155
2039401,108,1488.28,530,0,0,0,108,1488.28,530
2040001,34,930.73,532,0,0,0,34,930.73,532
2040341,32,903.47,678,1,54.11,44,33,957.58,722
2040491,37,877.88,623,0,0,0,37,877.88,623
2040721,130,1450.27,1230,0,0,0,130,1450.27,1230
2041081,38,881.43,630,0,0,0,38,881.43,630
2041461,5,41.18,32,0,0,0,5,41.18,32
2042431,47,682.64,285,0,0,0,47,682.64,285
2043021,16,351.07,194,0,0,0,16,351.07,194
2043211,5,37.67,10,0,0,0,5,37.67,10
2043741,102,3006.91,1383,0,0,0,102,3006.91,1383
2043891,92,3105.47,1581,0,0,0,92,3105.47,1581
2044141,30,1964.96,886,0,0,0,30,1964.96,886
2044331,20,480.34,372,0,0,0,20,480.34,372
2044481,20,783.84,425,0,0,0,20,783.84,425
2044521,8,504.76,168,2,636.79,234,10,1141.55,402
2044861,19,526.52,525,0,0,0,19,526.52,525
2045641,31,1757.12,1436,0,0,0,31,1757.12,1436
2046041,1,143.9,65,0,0,0,1,143.9,65
2046191,60,1082.19,690,0,0,0,60,1082.19,690
2046421,67,877.36,612,0,0,0,67,877.36,612
2046611,23,716.54,244,0,0,0,23,716.54,244
2046761,28,1143.04,668,0,0,0,28,1143.04,668
2046801,9,388.71,207,0,0,0,9,388.71,207
2046951,33,657.17,445,0,0,0,33,657.17,445
2047201,8,195.17,123,0,0,0,8,195.17,123
2047541,64,2318.2,1401,0,0,0,64,2318.2,1401
2047731,12,316.5,146,0,0,0,12,316.5,146
2047881,1,8,2,0,0,0,1,8,2
2048321,26,1076.19,1014,0,0,0,26,1076.19,1014
2048661,26,1125.62,1081,0,0,0,26,1125.62,1081
2049061,88,1596.85,849,0,0,0,88,1596.85,849
2049101,5,14.84,16,0,0,0,5,14.84,16
2049251,111,3891.61,1421,4,244.2,145,115,4135.81,1566
2049821,28,1563.3,684,0,0,0,28,1563.3,684
2050191,28,1891.34,1108,0,0,0,28,1891.34,1108
2050231,15,1466.25,446,0,0,0,15,1466.25,446
2050611,32,624.13,227,0,0,0,32,624.13,227
2050951,7,80.56,47,0,0,0,7,80.56,47
2051011,25,1805.85,1306,0,0,0,25,1805.85,1306
2051351,43,1754.49,827,3,369.38,218,46,2123.87,1045
2051541,14,361.17,293,0,0,0,14,361.17,293
2052131,19,533.73,217,0,0,0,19,533.73,217
2052281,24,840.1,667,0,0,0,24,840.1,667
2052471,16,675.68,316,0,0,0,16,675.68,316
2052661,22,211.61,208,0,0,0,22,211.61,208
2054411,50,1756.27,713,0,0,0,50,1756.27,713
2055001,30,1495.82,1172,0,0,0,30,1495.82,1172
2055341,42,2264.22,1212,0,0,0,42,2264.22,1212
2055491,8,234.6,52,0,0,0,8,234.6,52
2055531,3,90.3,49,0,0,0,3,90.3,49
2055721,21,961.66,415,0,0,0,21,961.66,415
2055871,84,2325.25,874,0,0,0,84,2325.25,874
2055911,63,551.57,345,0,0,0,63,551.57,345
2056121,10,343.38,275,0,0,0,10,343.38,275
2056991,40,2894.25,1403,0,0,0,40,2894.25,1403
2057431,35,1596.88,952,0,0,0,35,1596.88,952
2057581,26,955.67,298,0,0,0,26,955.67,298
2057811,55,1188.75,754,0,0,0,55,1188.75,754
2057961,16,663.23,339,0,0,0,16,663.23,339
2058021,60,680.92,180,0,0,0,60,680.92,180
2058171,6,153.07,127,2,101.58,124,8,254.65,251
2058211,27,2548.6,1403,0,0,0,27,2548.6,1403
2058551,18,411.51,32,0,0,0,18,411.51,32
2058741,1,13.69,14,0,0,0,1,13.69,14
2058891,35,910.95,504,0,0,0,35,910.95,504
2058931,75,3992.52,2126,1,167.48,108,76,4160,2234
2059331,38,1296.75,814,0,0,0,38,1296.75,814
2059671,6,36.8,30,0,0,0,6,36.8,30
2059711,32,1627.23,857,0,0,0,32,1627.23,857
2060081,11,330.69,198,0,0,0,11,330.69,198
2060121,6,75.67,21,0,0,0,6,75.67,21
2060311,43,871.2,563,0,0,0,43,871.2,563
2060461,47,1738.01,1096,0,0,0,47,1738.01,1096
2060501,10,45.37,57,0,0,0,10,45.37,57
2060651,72,4608.18,1370,0,0,0,72,4608.18,1370
2060841,99,1326.65,632,0,0,0,99,1326.65,632
2061391,168,7148.07,2542,0,0,0,168,7148.07,2542
2061431,5,191.91,52,0,0,0,5,191.91,52
2061621,6,176.03,74,0,0,0,6,176.03,74
2061811,23,758.61,489,5,344.99,259,28,1103.6,748
2062171,12,1381.2,857,0,0,0,12,1381.2,857
2062211,104,1305.69,1156,0,0,0,104,1305.69,1156
2062361,54,1370.75,872,0,0,0,54,1370.75,872
2062401,49,2179.17,1375,0,0,0,49,2179.17,1375
2062891,50,2212.58,985,0,0,0,50,2212.58,985
2063671,5,141.36,114,0,0,0,5,141.36,114
2063711,29,1147.88,576,0,0,0,29,1147.88,576
2063861,34,3022.91,1022,1,163.44,69,35,3186.35,1091
2064831,43,2003.44,1145,0,0,0,43,2003.44,1145
2064981,18,505.86,308,0,0,0,18,505.86,308
2065041,6,353.14,162,0,0,0,6,353.14,162
2065611,39,1196.47,613,0,0,0,39,1196.47,613
2065801,6,90.3,57,0,0,0,6,90.3,57
2066201,2,111.06,52,18,3127.43,1734,20,3238.49,1786
2066351,45,1915.11,645,0,0,0,45,1915.11,645
2066691,2,11.53,9,0,0,0,2,11.53,9
2066731,71,1755.06,1165,0,0,0,71,1755.06,1165
2067281,6,537.49,193,0,0,0,6,537.49,193
2067321,8,58.8,42,0,0,0,8,58.8,42
2067471,2,134.34,2,0,0,0,2,134.34,2
2067701,1,1.19,2,0,0,0,1,1.19,2
2068591,12,166.08,115,0,0,0,12,166.08,115
2069031,62,1696.37,897,0,0,0,62,1696.37,897
2069181,34,1280.98,548,0,0,0,34,1280.98,548
2069371,39,2815.64,971,0,0,0,39,2815.64,971
2069751,30,790.22,439,0,0,0,30,790.22,439
2070201,71,1461.62,388,0,0,0,71,1461.62,388
2070351,14,702.61,468,0,0,0,14,702.61,468
2070541,27,2479.75,1526,0,0,0,27,2479.75,1526
2070731,82,2079.14,1255,0,0,0,82,2079.14,1255
2070881,34,536.79,411,0,0,0,34,536.79,411
2070921,6,227.13,120,0,0,0,6,227.13,120
2071281,9,167.8,102,6,599.35,446,15,767.15,548
2071321,69,1078.12,791,0,0,0,69,1078.12,791
2071661,29,518.45,223,0,0,0,29,518.45,223
2071851,5,184.77,15,0,0,0,5,184.77,15
2072441,1,34.86,1,0,0,0,1,34.86,1
2072631,7,192.31,18,0,0,0,7,192.31,18
2073181,10,425.75,190,0,0,0,10,425.75,190
2073371,24,172.28,142,0,0,0,24,172.28,142
2073411,79,3407.72,1681,0,0,0,79,3407.72,1681
2073601,44,2021.23,1060,0,0,0,44,2021.23,1060
2074151,14,682.73,437,0,0,0,14,682.73,437
2074341,44,2223.25,1167,0,0,0,44,2223.25,1167
2074491,44,1092.86,513,0,0,0,44,1092.86,513
2074681,22,552.01,285,0,0,0,22,552.01,285
2074911,13,216.86,154,0,0,0,13,216.86,154
2075081,34,3491.72,1855,0,0,0,34,3491.72,1855
2075311,47,810.66,615,0,0,0,47,810.66,615
2075651,41,770.58,623,0,0,0,41,770.58,623
2075991,7,161.75,51,0,0,0,7,161.75,51
2076391,86,3591.24,2018,0,0,0,86,3591.24,2018
2076431,12,151.48,171,0,0,0,12,151.48,171
2077211,62,3179.43,1998,0,0,0,62,3179.43,1998
2077361,1,25.03,16,0,0,0,1,25.03,16
2078901,4,28.28,23,0,0,0,4,28.28,23
2079301,3,26.88,16,0,0,0,3,26.88,16
2080241,20,1088.23,671,0,0,0,20,1088.23,671
2080621,4,237.75,6,0,0,0,4,237.75,6
2081401,2,4.02,9,0,0,0,2,4.02,9
2081931,22,633.18,431,0,0,0,22,633.18,431
2082291,18,732.09,476,0,0,0,18,732.09,476
2082521,69,313.54,250,0,0,0,69,313.54,250
2082861,3,42.69,26,0,0,0,3,42.69,26
2082901,75,616.18,527,0,0,0,75,616.18,527
2083071,31,856.36,385,0,0,0,31,856.36,385
2083301,2,8.15,8,0,0,0,2,8.15,8
2083451,3,25,6,25,1210.6,1238,28,1235.6,1244
2083641,7,239.07,240,0,0,0,7,239.07,240
2083981,89,1177.33,555,0,0,0,89,1177.33,555
2084041,14,429.28,139,0,0,0,14,429.28,139
2084381,19,524.12,173,25,2305.24,1134,44,2829.36,1307
2084571,25,1736.05,956,0,0,0,25,1736.05,956
2084801,2,15.17,15,1,51.1,44,3,66.27,59
2085351,12,191.09,122,0,0,0,12,191.09,122
2085691,10,431.44,20,0,0,0,10,431.44,20
